IdContatore;Edificio;Data;Valore;Stato
2001;Scuola Primaria Dante Alighieri;2025-05-17;71,4;OK
2002;Scuola Primaria Dante Alighieri;2025-05-17;21,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-17;119,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-17;34,5;OK
2005;Biblioteca Civica;2025-05-17;42,3;OK
2006;Asilo Nido Girotondo;2025-05-17;36,1;STIMA
2007;Asilo Nido Girotondo;2025-05-17;15,8;OK
2008;Piscina Comunale;2025-05-17;573,8;OK
2009;Piscina Comunale;2025-05-17;78,9;OK
2010;Centro Sportivo Città di Lodi;2025-05-17;98,1;OK
2001;Scuola Primaria Dante Alighieri;2025-05-18;79,8;OK
2002;Scuola Primaria Dante Alighieri;2025-05-18;33,6;ERR
2003;Palazzo Comunale – Piazza Libertà;2025-05-18;116,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-18;32,4;OK
2005;Biblioteca Civica;2025-05-18;55,4;OK
2006;Asilo Nido Girotondo;2025-05-18;44,3;OK
2007;Asilo Nido Girotondo;2025-05-18;18,7;OK
2008;Piscina Comunale;2025-05-18;644,5;OK
2009;Piscina Comunale;2025-05-18;102,6;STIMA
2010;Centro Sportivo Città di Lodi;2025-05-18;114,6;ERR
2001;Scuola Primaria Dante Alighieri;2025-05-19;129,2;OK
2002;Scuola Primaria Dante Alighieri;2025-05-19;16,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-19;267,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-19;38,7;STIMA
2005;Biblioteca Civica;2025-05-19;92,4;OK
2006;Asilo Nido Girotondo;2025-05-19;61,5;OK
2007;Asilo Nido Girotondo;2025-05-19;14,4;OK
2008;Piscina Comunale;2025-05-19;1.122,6;OK
2009;Piscina Comunale;2025-05-19;76,5;OK
2010;Centro Sportivo Città di Lodi;2025-05-19;220,7;OK
2001;Scuola Primaria Dante Alighieri;2025-05-20;144,6;OK
2002;Scuola Primaria Dante Alighieri;2025-05-20;26,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-20;259,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-20;46,2;OK
2005;Biblioteca Civica;2025-05-20;99,9;OK
2006;Asilo Nido Girotondo;2025-05-20;68,2;STIMA
2007;Asilo Nido Girotondo;2025-05-20;5,9;OK
2008;Piscina Comunale;2025-05-20;1.187,2;OK
2009;Piscina Comunale;2025-05-20;103,6;OK
2010;Centro Sportivo Città di Lodi;2025-05-20;190,7;OK
2001;Scuola Primaria Dante Alighieri;2025-05-21;123,9;OK
2002;Scuola Primaria Dante Alighieri;2025-05-21;7,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-21;216,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-21;45,2;OK
2005;Biblioteca Civica;2025-05-21;99,4;OK
2006;Asilo Nido Girotondo;2025-05-21;69,8;OK
2007;Asilo Nido Girotondo;2025-05-21;5,5;OK
2008;Piscina Comunale;2025-05-21;1.203,2;OK
2009;Piscina Comunale;2025-05-21;108,2;OK
2010;Centro Sportivo Città di Lodi;2025-05-21;199,5;OK
2001;Scuola Primaria Dante Alighieri;2025-05-22;147,6;OK
2002;Scuola Primaria Dante Alighieri;2025-05-22;30,2;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-22;229,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-22;42,6;OK
2005;Biblioteca Civica;2025-05-22;90,3;OK
2006;Asilo Nido Girotondo;2025-05-22;64,3;OK
2007;Asilo Nido Girotondo;2025-05-22;6,2;OK
2008;Piscina Comunale;2025-05-22;1.114,5;OK
2009;Piscina Comunale;2025-05-22;97,2;OK
2010;Centro Sportivo Città di Lodi;2025-05-22;221,9;OK
2001;Scuola Primaria Dante Alighieri;2025-05-23;123,5;OK
2002;Scuola Primaria Dante Alighieri;2025-05-23;23,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-23;256,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-23;46,3;OK
2005;Biblioteca Civica;2025-05-23;97,0;OK
2006;Asilo Nido Girotondo;2025-05-23;59,8;OK
2007;Asilo Nido Girotondo;2025-05-23;10,9;OK
2008;Piscina Comunale;2025-05-23;1.163,3;OK
2009;Piscina Comunale;2025-05-23;78,4;OK
2010;Centro Sportivo Città di Lodi;2025-05-23;194,1;OK
2001;Scuola Primaria Dante Alighieri;2025-05-24;77,9;OK
2002;Scuola Primaria Dante Alighieri;2025-05-24;11,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-24;116,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-24;26,8;OK
2005;Biblioteca Civica;2025-05-24;64,3;OK
2006;Asilo Nido Girotondo;2025-05-24;41,2;ERR
2007;Asilo Nido Girotondo;2025-05-24;10,6;OK
2008;Piscina Comunale;2025-05-24;688,2;OK
2009;Piscina Comunale;2025-05-24;93,2;OK
2010;Centro Sportivo Città di Lodi;2025-05-24;97,5;OK
2001;Scuola Primaria Dante Alighieri;2025-05-25;66,8;OK
2002;Scuola Primaria Dante Alighieri;2025-05-25;25,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-25;131,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-25;44,0;OK
2005;Biblioteca Civica;2025-05-25;54,6;OK
2006;Asilo Nido Girotondo;2025-05-25;31,5;OK
2007;Asilo Nido Girotondo;2025-05-25;11,3;OK
2008;Piscina Comunale;2025-05-25;605,6;OK
2009;Piscina Comunale;2025-05-25;65,1;OK
2010;Centro Sportivo Città di Lodi;2025-05-25;109,1;OK
2001;Scuola Primaria Dante Alighieri;2025-05-26;122,2;OK
2002;Scuola Primaria Dante Alighieri;2025-05-26;22,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-26;239,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-26;28,0;OK
2005;Biblioteca Civica;2025-05-26;98,7;OK
2006;Asilo Nido Girotondo;2025-05-26;65,0;OK
2007;Asilo Nido Girotondo;2025-05-26;3,9;OK
2008;Piscina Comunale;2025-05-26;1.222,9;OK
2009;Piscina Comunale;2025-05-26;64,8;OK
2010;Centro Sportivo Città di Lodi;2025-05-26;205,6;OK
2001;Scuola Primaria Dante Alighieri;2025-05-27;132,1;OK
2002;Scuola Primaria Dante Alighieri;2025-05-27;15,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-27;216,8;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-05-27;7,5;OK
2005;Biblioteca Civica;2025-05-27;83,2;OK
2006;Asilo Nido Girotondo;2025-05-27;62,9;OK
2007;Asilo Nido Girotondo;2025-05-27;11,7;OK
2008;Piscina Comunale;2025-05-27;1.232,5;OK
2009;Piscina Comunale;2025-05-27;49,2;OK
2010;Centro Sportivo Città di Lodi;2025-05-27;195,5;OK
2001;Scuola Primaria Dante Alighieri;2025-05-28;121,8;STIMA
2002;Scuola Primaria Dante Alighieri;2025-05-28;8,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-28;221,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-28;38,3;OK
2005;Biblioteca Civica;2025-05-28;105,1;OK
2006;Asilo Nido Girotondo;2025-05-28;62,0;OK
2007;Asilo Nido Girotondo;2025-05-28;1,3;OK
2008;Piscina Comunale;2025-05-28;1.082,8;OK
2009;Piscina Comunale;2025-05-28;116,8;OK
2010;Centro Sportivo Città di Lodi;2025-05-28;184,1;OK
2001;Scuola Primaria Dante Alighieri;2025-05-29;130,2;OK
2002;Scuola Primaria Dante Alighieri;2025-05-29;3,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-29;256,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-29;40,9;OK
2005;Biblioteca Civica;2025-05-29;105,1;OK
2006;Asilo Nido Girotondo;2025-05-29;64,7;OK
2007;Asilo Nido Girotondo;2025-05-29;5,5;STIMA
2008;Piscina Comunale;2025-05-29;1.198,6;OK
2009;Piscina Comunale;2025-05-29;85,0;OK
2010;Centro Sportivo Città di Lodi;2025-05-29;213,1;OK
2001;Scuola Primaria Dante Alighieri;2025-05-30;147,3;OK
2002;Scuola Primaria Dante Alighieri;2025-05-30;9,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-30;241,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-30;32,5;OK
2005;Biblioteca Civica;2025-05-30;100,3;OK
2006;Asilo Nido Girotondo;2025-05-30;73,7;OK
2007;Asilo Nido Girotondo;2025-05-30;2,3;OK
2008;Piscina Comunale;2025-05-30;1.099,4;OK
2009;Piscina Comunale;2025-05-30;99,2;OK
2010;Centro Sportivo Città di Lodi;2025-05-30;214,3;OK
2001;Scuola Primaria Dante Alighieri;2025-05-31;64,9;OK
2002;Scuola Primaria Dante Alighieri;2025-05-31;23,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-05-31;137,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-05-31;26,7;STIMA
2005;Biblioteca Civica;2025-05-31;50,7;OK
2006;Asilo Nido Girotondo;2025-05-31;33,4;OK
2007;Asilo Nido Girotondo;2025-05-31;15,3;OK
2008;Piscina Comunale;2025-05-31;614,1;OK
2009;Piscina Comunale;2025-05-31;83,1;ERR
2010;Centro Sportivo Città di Lodi;2025-05-31;112,9;OK
2001;Scuola Primaria Dante Alighieri;2025-06-01;67,6;OK
2002;Scuola Primaria Dante Alighieri;2025-06-01;2,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-01;114,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-01;27,8;OK
2005;Biblioteca Civica;2025-06-01;60,0;OK
2006;Asilo Nido Girotondo;2025-06-01;38,8;OK
2007;Asilo Nido Girotondo;2025-06-01;17,5;OK
2008;Piscina Comunale;2025-06-01;613,3;OK
2009;Piscina Comunale;2025-06-01;91,1;OK
2010;Centro Sportivo Città di Lodi;2025-06-01;104,2;OK
2001;Scuola Primaria Dante Alighieri;2025-06-02;145,8;OK
2002;Scuola Primaria Dante Alighieri;2025-06-02;17,4;ERR
2003;Palazzo Comunale – Piazza Libertà;2025-06-02;225,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-02;21,6;OK
2005;Biblioteca Civica;2025-06-02;91,3;OK
2006;Asilo Nido Girotondo;2025-06-02;70,8;OK
2007;Asilo Nido Girotondo;2025-06-02;8,0;OK
2008;Piscina Comunale;2025-06-02;1.134,1;OK
2009;Piscina Comunale;2025-06-02;49,6;OK
2010;Centro Sportivo Città di Lodi;2025-06-02;206,4;STIMA
2001;Scuola Primaria Dante Alighieri;2025-06-03;140,2;STIMA
2002;Scuola Primaria Dante Alighieri;2025-06-03;3,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-03;214,1;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-03;0,9;OK
2005;Biblioteca Civica;2025-06-03;100,0;OK
2006;Asilo Nido Girotondo;2025-06-03;63,4;OK
2007;Asilo Nido Girotondo;2025-06-03;13,2;ERR
2008;Piscina Comunale;2025-06-03;1.171,6;OK
2009;Piscina Comunale;2025-06-03;115,7;STIMA
2010;Centro Sportivo Città di Lodi;2025-06-03;216,9;OK
2001;Scuola Primaria Dante Alighieri;2025-06-04;126,8;OK
2002;Scuola Primaria Dante Alighieri;2025-06-04;6,9;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-04;212,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-04;19,5;OK
2005;Biblioteca Civica;2025-06-04;87,7;OK
2006;Asilo Nido Girotondo;2025-06-04;63,6;OK
2007;Asilo Nido Girotondo;2025-06-04;15,9;OK
2008;Piscina Comunale;2025-06-04;1.075,7;OK
2009;Piscina Comunale;2025-06-04;83,6;STIMA
2010;Centro Sportivo Città di Lodi;2025-06-04;194,0;OK
2001;Scuola Primaria Dante Alighieri;2025-06-05;140,5;OK
2002;Scuola Primaria Dante Alighieri;2025-06-05;1,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-05;233,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-05;12,8;ERR
2005;Biblioteca Civica;2025-06-05;99,7;OK
2006;Asilo Nido Girotondo;2025-06-05;70,5;OK
2007;Asilo Nido Girotondo;2025-06-05;4,5;OK
2008;Piscina Comunale;2025-06-05;1.167,6;OK
2009;Piscina Comunale;2025-06-05;49,4;OK
2010;Centro Sportivo Città di Lodi;2025-06-05;177,5;OK
2001;Scuola Primaria Dante Alighieri;2025-06-06;135,6;OK
2002;Scuola Primaria Dante Alighieri;2025-06-06;13,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-06;236,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-06;17,9;OK
2005;Biblioteca Civica;2025-06-06;90,7;ERR
2006;Asilo Nido Girotondo;2025-06-06;63,4;OK
2007;Asilo Nido Girotondo;2025-06-06;5,4;STIMA
2008;Piscina Comunale;2025-06-06;1.198,5;OK
2009;Piscina Comunale;2025-06-06;52,5;ERR
2010;Centro Sportivo Città di Lodi;2025-06-06;211,7;OK
2001;Scuola Primaria Dante Alighieri;2025-06-07;72,9;OK
2002;Scuola Primaria Dante Alighieri;2025-06-07;11,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-07;132,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-07;31,5;OK
2005;Biblioteca Civica;2025-06-07;60,5;OK
2006;Asilo Nido Girotondo;2025-06-07;40,0;STIMA
2007;Asilo Nido Girotondo;2025-06-07;5,3;STIMA
2008;Piscina Comunale;2025-06-07;665,9;OK
2009;Piscina Comunale;2025-06-07;37,6;OK
2010;Centro Sportivo Città di Lodi;2025-06-07;111,7;OK
2001;Scuola Primaria Dante Alighieri;2025-06-08;63,0;OK
2002;Scuola Primaria Dante Alighieri;2025-06-08;20,8;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-08;141,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-08;6,8;STIMA
2005;Biblioteca Civica;2025-06-08;54,8;OK
2006;Asilo Nido Girotondo;2025-06-08;30,7;OK
2007;Asilo Nido Girotondo;2025-06-08;1,3;OK
2008;Piscina Comunale;2025-06-08;575,7;OK
2009;Piscina Comunale;2025-06-08;72,2;OK
2010;Centro Sportivo Città di Lodi;2025-06-08;116,9;OK
2001;Scuola Primaria Dante Alighieri;2025-06-09;117,6;OK
2002;Scuola Primaria Dante Alighieri;2025-06-09;0,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-09;236,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-09;29,5;OK
2005;Biblioteca Civica;2025-06-09;101,8;OK
2006;Asilo Nido Girotondo;2025-06-09;64,2;OK
2007;Asilo Nido Girotondo;2025-06-09;4,2;STIMA
2008;Piscina Comunale;2025-06-09;1.099,7;OK
2009;Piscina Comunale;2025-06-09;28,5;OK
2010;Centro Sportivo Città di Lodi;2025-06-09;181,6;OK
2001;Scuola Primaria Dante Alighieri;2025-06-10;131,6;OK
2002;Scuola Primaria Dante Alighieri;2025-06-10;15,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-10;220,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-10;31,7;OK
2005;Biblioteca Civica;2025-06-10;94,2;OK
2006;Asilo Nido Girotondo;2025-06-10;68,2;OK
2007;Asilo Nido Girotondo;2025-06-10;8,5;OK
2008;Piscina Comunale;2025-06-10;1.187,1;OK
2009;Piscina Comunale;2025-06-10;38,0;OK
2010;Centro Sportivo Città di Lodi;2025-06-10;175,7;OK
2001;Scuola Primaria Dante Alighieri;2025-06-11;132,4;OK
2002;Scuola Primaria Dante Alighieri;2025-06-11;9,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-11;231,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-11;3,6;OK
2005;Biblioteca Civica;2025-06-11;95,5;OK
2006;Asilo Nido Girotondo;2025-06-11;67,0;OK
2007;Asilo Nido Girotondo;2025-06-11;13,7;ERR
2008;Piscina Comunale;2025-06-11;1.191,1;OK
2009;Piscina Comunale;2025-06-11;69,6;OK
2010;Centro Sportivo Città di Lodi;2025-06-11;187,3;OK
2001;Scuola Primaria Dante Alighieri;2025-06-12;112,4;OK
2002;Scuola Primaria Dante Alighieri;2025-06-12;15,5;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-12;239,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-12;23,8;ERR
2005;Biblioteca Civica;2025-06-12;86,9;OK
2006;Asilo Nido Girotondo;2025-06-12;71,5;OK
2007;Asilo Nido Girotondo;2025-06-12;0,3;OK
2008;Piscina Comunale;2025-06-12;1.151,1;ERR
2009;Piscina Comunale;2025-06-12;67,0;OK
2010;Centro Sportivo Città di Lodi;2025-06-12;206,1;OK
2001;Scuola Primaria Dante Alighieri;2025-06-13;131,6;OK
2002;Scuola Primaria Dante Alighieri;2025-06-13;10,7;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-13;249,9;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-13;20,0;OK
2005;Biblioteca Civica;2025-06-13;101,1;OK
2006;Asilo Nido Girotondo;2025-06-13;70,7;OK
2007;Asilo Nido Girotondo;2025-06-13;7,9;OK
2008;Piscina Comunale;2025-06-13;1.120,3;OK
2009;Piscina Comunale;2025-06-13;49,7;OK
2010;Centro Sportivo Città di Lodi;2025-06-13;220,7;OK
2001;Scuola Primaria Dante Alighieri;2025-06-14;63,7;OK
2002;Scuola Primaria Dante Alighieri;2025-06-14;4,6;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-14;139,1;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-14;7,7;OK
2005;Biblioteca Civica;2025-06-14;59,6;ERR
2006;Asilo Nido Girotondo;2025-06-14;43,0;OK
2007;Asilo Nido Girotondo;2025-06-14;7,9;OK
2008;Piscina Comunale;2025-06-14;689,6;OK
2009;Piscina Comunale;2025-06-14;102,4;OK
2010;Centro Sportivo Città di Lodi;2025-06-14;124,2;OK
2001;Scuola Primaria Dante Alighieri;2025-06-15;58,6;OK
2002;Scuola Primaria Dante Alighieri;2025-06-15;0,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-15;125,7;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-06-15;16,1;STIMA
2005;Biblioteca Civica;2025-06-15;40,6;ERR
2006;Asilo Nido Girotondo;2025-06-15;27,2;OK
2007;Asilo Nido Girotondo;2025-06-15;2,4;OK
2008;Piscina Comunale;2025-06-15;580,6;OK
2009;Piscina Comunale;2025-06-15;75,2;OK
2010;Centro Sportivo Città di Lodi;2025-06-15;;OK
2001;Scuola Primaria Dante Alighieri;2025-06-16;121,0;OK
2002;Scuola Primaria Dante Alighieri;2025-06-16;18,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-16;243,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-16;1,4;OK
2005;Biblioteca Civica;2025-06-16;99,6;OK
2006;Asilo Nido Girotondo;2025-06-16;68,9;OK
2007;Asilo Nido Girotondo;2025-06-16;9,4;OK
2008;Piscina Comunale;2025-06-16;1.173,4;OK
2009;Piscina Comunale;2025-06-16;28,4;OK
2010;Centro Sportivo Città di Lodi;2025-06-16;204,5;STIMA
2001;Scuola Primaria Dante Alighieri;2025-06-17;130,4;STIMA
2002;Scuola Primaria Dante Alighieri;2025-06-17;17,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-17;249,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-17;20,1;OK
2005;Biblioteca Civica;2025-06-17;80,6;OK
2006;Asilo Nido Girotondo;2025-06-17;60,6;OK
2007;Asilo Nido Girotondo;2025-06-17;11,3;OK
2008;Piscina Comunale;2025-06-17;1.141,3;OK
2009;Piscina Comunale;2025-06-17;71,7;OK
2010;Centro Sportivo Città di Lodi;2025-06-17;185,8;OK
2001;Scuola Primaria Dante Alighieri;2025-06-18;120,7;OK
2002;Scuola Primaria Dante Alighieri;2025-06-18;0,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-18;204,3;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-18;4,2;OK
2005;Biblioteca Civica;2025-06-18;90,4;OK
2006;Asilo Nido Girotondo;2025-06-18;66,1;OK
2007;Asilo Nido Girotondo;2025-06-18;0,0;OK
2008;Piscina Comunale;2025-06-18;1.096,2;OK
2009;Piscina Comunale;2025-06-18;87,4;STIMA
2010;Centro Sportivo Città di Lodi;2025-06-18;184,7;OK
2001;Scuola Primaria Dante Alighieri;2025-06-19;112,8;OK
2002;Scuola Primaria Dante Alighieri;2025-06-19;7,1;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-19;241,5;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-19;10,7;OK
2005;Biblioteca Civica;2025-06-19;79,7;OK
2006;Asilo Nido Girotondo;2025-06-19;68,5;OK
2007;Asilo Nido Girotondo;2025-06-19;7,4;OK
2008;Piscina Comunale;2025-06-19;1.200,6;OK
2009;Piscina Comunale;2025-06-19;18,4;OK
2010;Centro Sportivo Città di Lodi;2025-06-19;176,2;OK
2001;Scuola Primaria Dante Alighieri;2025-06-20;121,5;OK
2002;Scuola Primaria Dante Alighieri;2025-06-20;0,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-20;236,8;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-20;15,0;OK
2005;Biblioteca Civica;2025-06-20;82,5;OK
2006;Asilo Nido Girotondo;2025-06-20;69,8;ERR
2007;Asilo Nido Girotondo;2025-06-20;4,8;OK
2008;Piscina Comunale;2025-06-20;1.207,7;OK
2009;Piscina Comunale;2025-06-20;51,6;OK
2010;Centro Sportivo Città di Lodi;2025-06-20;216,7;OK
2001;Scuola Primaria Dante Alighieri;2025-06-21;61,5;OK
2002;Scuola Primaria Dante Alighieri;2025-06-21;0,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-21;123,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-21;0,0;OK
2005;Biblioteca Civica;2025-06-21;52,4;OK
2006;Asilo Nido Girotondo;2025-06-21;30,5;OK
2007;Asilo Nido Girotondo;2025-06-21;1,8;OK
2008;Piscina Comunale;2025-06-21;592,6;OK
2009;Piscina Comunale;2025-06-21;61,0;OK
2010;Centro Sportivo Città di Lodi;2025-06-21;97,3;OK
2001;Scuola Primaria Dante Alighieri;2025-06-22;55,8;ERR
2002;Scuola Primaria Dante Alighieri;2025-06-22;0,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-22;110,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-22;6,9;ERR
2005;Biblioteca Civica;2025-06-22;56,1;OK
2006;Asilo Nido Girotondo;2025-06-22;38,9;OK
2007;Asilo Nido Girotondo;2025-06-22;9,5;OK
2008;Piscina Comunale;2025-06-22;581,3;OK
2009;Piscina Comunale;2025-06-22;79,3;OK
2010;Centro Sportivo Città di Lodi;2025-06-22;131,2;OK
2001;Scuola Primaria Dante Alighieri;2025-06-23;122,6;OK
2002;Scuola Primaria Dante Alighieri;2025-06-23;8,3;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-23;234,4;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-23;0,0;STIMA
2005;Biblioteca Civica;2025-06-23;97,7;OK
2006;Asilo Nido Girotondo;2025-06-23;67,6;OK
2007;Asilo Nido Girotondo;2025-06-23;0,0;OK
2008;Piscina Comunale;2025-06-23;1.172,5;OK
2009;Piscina Comunale;2025-06-23;44,1;OK
2010;Centro Sportivo Città di Lodi;2025-06-23;178,9;OK
2001;Scuola Primaria Dante Alighieri;2025-06-24;137,4;OK
2002;Scuola Primaria Dante Alighieri;2025-06-24;0,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-24;244,6;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-24;21,1;STIMA
2005;Biblioteca Civica;2025-06-24;92,4;OK
2006;Asilo Nido Girotondo;2025-06-24;68,3;OK
2007;Asilo Nido Girotondo;2025-06-24;2,6;OK
2008;Piscina Comunale;2025-06-24;1.161,2;OK
2009;Piscina Comunale;2025-06-24;59,4;OK
2010;Centro Sportivo Città di Lodi;2025-06-24;216,1;OK
2001;Scuola Primaria Dante Alighieri;2025-06-25;127,4;OK
2002;Scuola Primaria Dante Alighieri;2025-06-25;14,2;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-25;216,9;STIMA
2004;Palazzo Comunale – Piazza Libertà;2025-06-25;0,0;OK
2005;Biblioteca Civica;2025-06-25;85,1;OK
2006;Asilo Nido Girotondo;2025-06-25;57,9;OK
2007;Asilo Nido Girotondo;2025-06-25;4,3;OK
2008;Piscina Comunale;2025-06-25;1.145,7;OK
2009;Piscina Comunale;2025-06-25;33,1;OK
2010;Centro Sportivo Città di Lodi;2025-06-25;213,9;OK
2001;Scuola Primaria Dante Alighieri;2025-06-26;126,2;OK
2002;Scuola Primaria Dante Alighieri;2025-06-26;0,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-26;234,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-26;2,8;ERR
2005;Biblioteca Civica;2025-06-26;94,1;OK
2006;Asilo Nido Girotondo;2025-06-26;70,6;OK
2007;Asilo Nido Girotondo;2025-06-26;0,0;OK
2008;Piscina Comunale;2025-06-26;1.200,1;OK
2009;Piscina Comunale;2025-06-26;16,5;OK
2010;Centro Sportivo Città di Lodi;2025-06-26;200,5;OK
2001;Scuola Primaria Dante Alighieri;2025-06-27;121,1;ERR
2002;Scuola Primaria Dante Alighieri;2025-06-27;1,2;ERR
2003;Palazzo Comunale – Piazza Libertà;2025-06-27;236,7;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-27;7,8;OK
2005;Biblioteca Civica;2025-06-27;79,8;OK
2006;Asilo Nido Girotondo;2025-06-27;59,0;OK
2007;Asilo Nido Girotondo;2025-06-27;3,5;OK
2008;Piscina Comunale;2025-06-27;1.181,5;OK
2009;Piscina Comunale;2025-06-27;42,4;OK
2010;Centro Sportivo Città di Lodi;2025-06-27;215,9;OK
2001;Scuola Primaria Dante Alighieri;2025-06-28;65,3;OK
2002;Scuola Primaria Dante Alighieri;2025-06-28;8,4;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-28;100,2;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-28;18,4;OK
2005;Biblioteca Civica;2025-06-28;48,5;OK
2006;Asilo Nido Girotondo;2025-06-28;32,7;OK
2007;Asilo Nido Girotondo;2025-06-28;10,0;OK
2008;Piscina Comunale;2025-06-28;683,9;OK
2009;Piscina Comunale;2025-06-28;35,7;OK
2010;Centro Sportivo Città di Lodi;2025-06-28;126,9;OK
2001;Scuola Primaria Dante Alighieri;2025-06-29;56,7;OK
2002;Scuola Primaria Dante Alighieri;2025-06-29;0,0;OK
2003;Palazzo Comunale – Piazza Libertà;2025-06-29;115,0;OK
2004;Palazzo Comunale – Piazza Libertà;2025-06-29;0,0;OK
2005;Biblioteca Civica;2025-06-29;44,5;OK
2006;Asilo Nido Girotondo;2025-06-29;27,6;OK
2007;Asilo Nido Girotondo;2025-06-29;5,8;OK
2008;Piscina Comunale;2025-06-29;603,7;OK
2009;Piscina Comunale;2025-06-29;85,5;OK
2010;Centro Sportivo Città di Lodi;2025-06-29;123,4;OK
